GENE	TREATMENT	SAMPLE	COUNT5PRIME	COUNT3PRIME
HWER_14549	Salt20	Salt20_2	71.25553710	49.00870854
HWER_14550	Salt0	Salt0_1	0.69916005	30.18060837
HWER_14550	Salt0	Salt0_2	0.35572135	15.15267176
HWER_14550	Salt10	Salt10_1	8.42525840	9.07327586
HWER_14550	Salt10	Salt10_2	6.58270361	10.80000000
HWER_14550	Salt20	Salt20_1	3.01460035	4.25057208
HWER_14550	Salt20	Salt20_2	3.22358162	5.16369048
HWER_14551	Salt0	Salt0_1	0.38590318	35.92814371
HWER_14551	Salt0	Salt0_2	0.45573658	27.32321616
HWER_14551	Salt10	Salt10_1	9.98455996	15.82180467
HWER_14551	Salt10	Salt10_2	8.90746269	15.41716567
HWER_14551	Salt20	Salt20_1	10.68342498	17.32005097
HWER_14551	Salt20	Salt20_2	10.35891969	22.22341032
HWER_14552	Salt0	Salt0_1	0.34918911	0.50958410
HWER_14552	Salt0	Salt0_2	0.00000000	0.23609034
HWER_14552	Salt10	Salt10_1	0.35186488	0.22218272
HWER_14552	Salt10	Salt10_2	0.82993197	0.56357388
HWER_14552	Salt20	Salt20_1	1.36599262	1.58059874
HWER_14552	Salt20	Salt20_2	2.80915938	2.43924890
HWER_14553	Salt0	Salt0_1	0.79524839	13.78633632
HWER_14553	Salt0	Salt0_2	0.59871277	11.13026348
HWER_14553	Salt10	Salt10_1	44.79377958	53.78197998
HWER_14553	Salt10	Salt10_2	30.81481481	47.20860215
HWER_14553	Salt20	Salt20_1	43.04452521	50.93378608
HWER_14553	Salt20	Salt20_2	31.84329287	50.30721966
HWER_14554	Salt0	Salt0_1	0.05270489	36.25043552
HWER_14554	Salt0	Salt0_2	0.39301640	25.79757307
HWER_14554	Salt10	Salt10_1	6.29907818	12.50171727
HWER_14554	Salt10	Salt10_2	5.46534653	16.49933599
HWER_14554	Salt20	Salt20_1	6.54779437	18.73512814
HWER_14554	Salt20	Salt20_2	6.90711928	21.60405995
HWER_14555	Salt0	Salt0_1	0.12845545	18.90277023
HWER_14555	Salt0	Salt0_2	0.16762946	17.14029123
HWER_14555	Salt10	Salt10_1	13.51351351	19.71892205
HWER_14555	Salt10	Salt10_2	9.72972973	24.56470588
HWER_14555	Salt20	Salt20_1	6.96548952	13.85689287
HWER_14555	Salt20	Salt20_2	6.10822876	19.91296519
HWER_14556	Salt0	Salt0_1	0.86316158	3.81320746
HWER_14556	Salt0	Salt0_2	0.30709836	1.60129859
HWER_14556	Salt10	Salt10_1	1.15190250	2.98503765
HWER_14556	Salt10	Salt10_2	0.88505747	2.91954023
HWER_14556	Salt20	Salt20_1	1.09155948	3.38646466
HWER_14556	Salt20	Salt20_2	1.27428845	4.54125616
HWER_14557	Salt0	Salt0_1	0.00965046	3.01094362
HWER_14557	Salt0	Salt0_2	0.00000000	2.63494401
HWER_14557	Salt10	Salt10_1	1.48783476	4.46350429
HWER_14557	Salt10	Salt10_2	1.21150592	5.01522843
HWER_14557	Salt20	Salt20_1	2.59615050	5.97056535
HWER_14557	Salt20	Salt20_2	2.74202321	7.65953590
HWER_14558	Salt0	Salt0_1	0.00000000	5.11092563
HWER_14558	Salt0	Salt0_2	0.01042840	2.19284636
HWER_14558	Salt10	Salt10_1	5.91200301	7.05541538
HWER_14558	Salt10	Salt10_2	6.72495446	7.79765131
HWER_14558	Salt20	Salt20_1	3.16364682	4.93634227
HWER_14558	Salt20	Salt20_2	3.58606557	7.58162344
HWER_14559	Salt0	Salt0_1	0.88518720	5.15734973
HWER_14559	Salt0	Salt0_2	0.36350418	1.84749066
HWER_14559	Salt10	Salt10_1	16.32913702	9.21680117
HWER_14559	Salt10	Salt10_2	22.13756614	15.02127660
HWER_14559	Salt20	Salt20_1	16.86583609	10.01752763
HWER_14559	Salt20	Salt20_2	18.89644747	13.34536474
HWER_14560	Salt0	Salt0_1	0.00000000	14.03095378
HWER_14560	Salt0	Salt0_2	0.60170633	21.32387199
HWER_14560	Salt10	Salt10_1	3.30628803	4.63412660
HWER_14560	Salt10	Salt10_2	2.91137255	4.93896714
HWER_14560	Salt20	Salt20_1	1.59375421	2.56228446
HWER_14560	Salt20	Salt20_2	2.50700280	4.09400850
HWER_14561	Salt0	Salt0_1	0.83007551	18.40160700
HWER_14561	Salt0	Salt0_2	0.94971867	14.79007634
HWER_14561	Salt10	Salt10_1	21.36959689	12.44307092
HWER_14561	Salt10	Salt10_2	13.50860720	8.33333333
HWER_14561	Salt20	Salt20_1	5.10845393	3.30296619
HWER_14561	Salt20	Salt20_2	5.83361279	4.49236298
HWER_14562	Salt0	Salt0_1	0.01451252	1.45125243
HWER_14562	Salt0	Salt0_2	0.26222248	1.63160655
HWER_14562	Salt10	Salt10_1	0.32903396	1.64516978
HWER_14562	Salt10	Salt10_2	0.50890585	1.09923664
HWER_14562	Salt20	Salt20_1	0.71619474	0.90834454
HWER_14562	Salt20	Salt20_2	0.74972737	0.74972737
HWER_14563	Salt0	Salt0_1	0.00000000	0.57272857
HWER_14563	Salt0	Salt0_2	0.09703713	0.09581909
HWER_14563	Salt10	Salt10_1	0.40181181	0.03606983
HWER_14563	Salt10	Salt10_2	0.32768362	0.11157601
HWER_14563	Salt20	Salt20_1	0.13574836	0.22021581
HWER_14563	Salt20	Salt20_2	0.29005246	0.22414824
HWER_14564	Salt0	Salt0_1	10.54555385	0.58819822
HWER_14564	Salt0	Salt0_2	8.66686348	0.12652355
HWER_14564	Salt10	Salt10_1	97.11373595	1.85749667
HWER_14564	Salt10	Salt10_2	95.11602210	2.31307551
HWER_14564	Salt20	Salt20_1	106.50214294	0.68270604
HWER_14564	Salt20	Salt20_2	158.75756380	1.85806367
HWER_14565	Salt0	Salt0_1	0.00000000	5.89402485
HWER_14565	Salt0	Salt0_2	0.00000000	2.88467199
HWER_14565	Salt10	Salt10_1	3.70711591	4.47655350
HWER_14565	Salt10	Salt10_2	3.10771841	4.97686375
HWER_14565	Salt20	Salt20_1	2.06124338	2.62952004
HWER_14565	Salt20	Salt20_2	2.59754029	3.94785163
HWER_14566	Salt0	Salt0_1	3.78582128	44.38208777
HWER_14566	Salt0	Salt0_2	2.71801989	25.17583919
HWER_14566	Salt10	Salt10_1	4.06777131	13.19454901
HWER_14566	Salt10	Salt10_2	3.87301587	14.19505095
HWER_14566	Salt20	Salt20_1	3.56622782	14.10969992
HWER_14566	Salt20	Salt20_2	2.91177077	17.16833021
HWER_14567	Salt0	Salt0_1	26.41758968	126.32400869
HWER_14567	Salt0	Salt0_2	22.20378360	74.80234460
HWER_14567	Salt10	Salt10_1	106.37181409	105.37253695
HWER_14567	Salt10	Salt10_2	90.20289855	97.42857143
HWER_14567	Salt20	Salt20_1	122.31618744	124.12144492
HWER_14567	Salt20	Salt20_2	124.48240166	142.85714286
HWER_14568	Salt0	Salt0_1	1.10048698	12.04384116
HWER_14568	Salt0	Salt0_2	0.75409793	8.83333993
HWER_14568	Salt10	Salt10_1	7.64955477	2.17378357
HWER_14568	Salt10	Salt10_2	7.06181398	4.75302245
HWER_14568	Salt20	Salt20_1	5.78626130	2.96810962
HWER_14568	Salt20	Salt20_2	6.18965090	5.09396332
HWER_14569	Salt0	Salt0_1	0.97309571	3.18746978
HWER_14569	Salt0	Salt0_2	0.85621601	2.34280441
HWER_14569	Salt10	Salt10_1	6.18292749	1.52925892
HWER_14569	Salt10	Salt10_2	4.55818852	2.14338043
HWER_14569	Salt20	Salt20_1	3.46683730	1.22499273
HWER_14569	Salt20	Salt20_2	4.27386594	2.04175077
HWER_14570	Salt0	Salt0_1	3.98334239	8.13161164
HWER_14570	Salt0	Salt0_2	5.48891312	14.36021465
HWER_14570	Salt10	Salt10_1	8.94909688	4.43837487
HWER_14570	Salt10	Salt10_2	6.42539683	4.91089109
HWER_14570	Salt20	Salt20_1	3.26904217	2.65083717
HWER_14570	Salt20	Salt20_2	3.42970522	3.06459217
HWER_14571	Salt0	Salt0_1	0.00000000	12.35382739
HWER_14571	Salt0	Salt0_2	0.86280015	12.54500936
HWER_14571	Salt10	Salt10_1	4.19474171	5.46519193
HWER_14571	Salt10	Salt10_2	4.29118774	9.57987421
HWER_14571	Salt20	Salt20_1	2.87575510	5.68196537
HWER_14571	Salt20	Salt20_2	4.07088123	6.67115903
HWER_14572	Salt0	Salt0_1	0.00000000	1.16153243
HWER_14572	Salt0	Salt0_2	0.00000000	0.35875869
HWER_14572	Salt10	Salt10_1	3.49305867	3.01611596
HWER_14572	Salt10	Salt10_2	1.41298701	1.58746736
HWER_14572	Salt20	Salt20_1	0.21397367	0.40628305
HWER_14572	Salt20	Salt20_2	0.18552876	0.81592689
HWER_14573	Salt0	Salt0_1	0.03058135	1.05278221
HWER_14573	Salt0	Salt0_2	0.00000000	0.77977510
HWER_14573	Salt10	Salt10_1	0.20800592	1.18186874
HWER_14573	Salt10	Salt10_2	0.23592493	0.93906810
HWER_14573	Salt20	Salt20_1	0.76073153	1.19952757
HWER_14573	Salt20	Salt20_2	0.98142474	1.71210958
HWER_14574	Salt0	Salt0_1	0.55074828	13.34464591
HWER_14574	Salt0	Salt0_2	0.09568564	7.22351902
HWER_14574	Salt10	Salt10_1	6.53155316	9.00066496
HWER_14574	Salt10	Salt10_2	5.98700093	11.12947658
HWER_14574	Salt20	Salt20_1	8.66888063	12.84112185
HWER_14574	Salt20	Salt20_2	10.40423133	17.70136429
HWER_14575	Salt0	Salt0_1	0.47064069	7.45447268
HWER_14575	Salt0	Salt0_2	0.01243255	4.19345119
HWER_14575	Salt10	Salt10_1	2.63955970	2.21188748
HWER_14575	Salt10	Salt10_2	2.21498371	2.22807018
HWER_14575	Salt20	Salt20_1	3.45112888	4.25298085
HWER_14575	Salt20	Salt20_2	2.53024663	5.09085213
HWER_14576	Salt0	Salt0_1	0.40738729	14.43748602
HWER_14576	Salt0	Salt0_2	3.68047983	5.83744948
HWER_14576	Salt10	Salt10_1	0.82101806	9.33062880
HWER_14576	Salt10	Salt10_2	0.81746032	10.31372549
HWER_14576	Salt20	Salt20_1	1.38253242	9.08601427
HWER_14576	Salt20	Salt20_2	1.16035998	11.07317927
HWER_14577	Salt0	Salt0_1	17.18461244	261.66999635
HWER_14577	Salt0	Salt0_2	27.63444070	135.22663561
HWER_14577	Salt10	Salt10_1	127.28761318	108.65965322
HWER_14577	Salt10	Salt10_2	114.01117318	102.85499058
HWER_14577	Salt20	Salt20_1	128.83678713	107.39634643
HWER_14577	Salt20	Salt20_2	142.87376962	136.14810331
HWER_14578	Salt0	Salt0_1	0.97598666	9.94596758
HWER_14578	Salt0	Salt0_2	2.02065559	5.68501406
HWER_14578	Salt10	Salt10_1	18.34777798	6.71506352
HWER_14578	Salt10	Salt10_2	16.69875223	8.43508772
HWER_14578	Salt20	Salt20_1	13.96248119	6.21462122
HWER_14578	Salt20	Salt20_2	13.16208302	5.92105263
HWER_14579	Salt0	Salt0_1	3.53823405	131.75347069
HWER_14579	Salt0	Salt0_2	0.91885779	54.26948340
HWER_14579	Salt10	Salt10_1	10.93550447	21.45148356
HWER_14579	Salt10	Salt10_2	11.23456790	24.02480620
HWER_14579	Salt20	Salt20_1	17.10950081	34.99547656
HWER_14579	Salt20	Salt20_2	15.34942681	30.99390919
HWER_14580	Salt0	Salt0_1	20.27883397	36.68083203
HWER_14580	Salt0	Salt0_2	4.02883800	2.24517288
HWER_14580	Salt10	Salt10_1	4.31034483	8.11359026
HWER_14580	Salt10	Salt10_2	4.59259259	8.15686275
HWER_14580	Salt20	Salt20_1	0.88990592	1.61529143
HWER_14580	Salt20	Salt20_2	1.15740741	3.32633053
HWER_14581	Salt0	Salt0_1	9.02332444	99.70426700
HWER_14581	Salt0	Salt0_2	4.35798109	54.62256149
HWER_14581	Salt10	Salt10_1	17.43437983	8.36526181
HWER_14581	Salt10	Salt10_2	19.34328358	13.27407407
HWER_14581	Salt20	Salt20_1	21.43174289	11.64505467
HWER_14581	Salt20	Salt20_2	28.91791045	19.17989418
HWER_14582	Salt0	Salt0_1	110.73493411	1509.04802141
HWER_14582	Salt0	Salt0_2	121.47512984	785.19932146
HWER_14582	Salt10	Salt10_1	179.49929145	136.21487867
HWER_14582	Salt10	Salt10_2	204.20091324	175.66666667
HWER_14582	Salt20	Salt20_1	348.55751648	262.18323587
HWER_14582	Salt20	Salt20_2	398.37464666	369.55742945
HWER_14583	Salt0	Salt0_1	0.61867629	0.00000000
HWER_14583	Salt0	Salt0_2	1.28089015	0.49248953
HWER_14583	Salt10	Salt10_1	44.59380479	1.72706516
HWER_14583	Salt10	Salt10_2	35.93672316	1.50311262
HWER_14583	Salt20	Salt20_1	27.56855292	1.88039302
HWER_14583	Salt20	Salt20_2	31.66868442	2.52647748
HWER_14584	Salt0	Salt0_1	0.00000000	16.84535311
HWER_14584	Salt0	Salt0_2	0.43979518	10.87160556
HWER_14584	Salt10	Salt10_1	2.55427842	14.20293951
HWER_14584	Salt10	Salt10_2	2.22770919	10.99453552
HWER_14584	Salt20	Salt20_1	2.53317136	5.51449901
HWER_14584	Salt20	Salt20_2	2.79247501	8.18452381
HWER_14585	Salt0	Salt0_1	0.79008444	32.63223757
HWER_14585	Salt0	Salt0_2	3.99028452	24.06029568
HWER_14585	Salt10	Salt10_1	50.26869682	47.79572239
HWER_14585	Salt10	Salt10_2	38.82251082	47.42616034
HWER_14585	Salt20	Salt20_1	48.21837202	48.85149031
HWER_14585	Salt20	Salt20_2	46.40151515	52.15867993
HWER_14586	Salt0	Salt0_1	0.38551958	35.39398188
HWER_14586	Salt0	Salt0_2	0.39457909	29.47880494
HWER_14586	Salt10	Salt10_1	7.55809968	12.93967245
HWER_14586	Salt10	Salt10_2	6.26640159	17.17034068
HWER_14586	Salt20	Salt20_1	7.84765094	18.79732004
HWER_14586	Salt20	Salt20_2	7.97595380	22.02023094
HWER_14587	Salt0	Salt0_1	1.62693770	77.04189822
HWER_14587	Salt0	Salt0_2	0.89914856	60.01357898
HWER_14587	Salt10	Salt10_1	52.92606101	25.84134615
HWER_14587	Salt10	Salt10_2	40.39102564	27.55128205
HWER_14587	Salt20	Salt20_1	22.75677698	16.08431614
HWER_14587	Salt20	Salt20_2	23.94545559	22.82222985
HWER_14588	Salt0	Salt0_1	1.50506971	4.36459059
HWER_14588	Salt0	Salt0_2	0.00000000	5.08009891
HWER_14588	Salt10	Salt10_1	1.55651341	3.46041768
HWER_14588	Salt10	Salt10_2	2.96296296	4.07511737
HWER_14588	Salt20	Salt20_1	0.47673532	1.01524479
HWER_14588	Salt20	Salt20_2	0.57870370	1.13179074
HWER_14589	Salt0	Salt0_1	11.77880641	36.16300215
HWER_14589	Salt0	Salt0_2	14.27149021	20.68121474
HWER_14589	Salt10	Salt10_1	76.93028486	25.90892054
HWER_14589	Salt10	Salt10_2	56.79710145	30.30434783
HWER_14589	Salt20	Salt20_1	37.06098896	17.33658342
HWER_14589	Salt20	Salt20_2	42.52393892	23.14635093
HWER_14590	Salt0	Salt0_1	288.62928617	943.70895264
HWER_14590	Salt0	Salt0_2	186.79838348	649.93060375
HWER_14590	Salt10	Salt10_1	324.34857232	359.71786834
HWER_14590	Salt10	Salt10_2	258.63046757	313.51515152
HWER_14590	Salt20	Salt20_1	302.33906624	325.22363220
HWER_14590	Salt20	Salt20_2	335.15136824	416.07142857
HWER_14591	Salt0	Salt0_1	0.69456194	2.13711365
HWER_14591	Salt0	Salt0_2	0.14301804	2.78885174
HWER_14591	Salt10	Salt10_1	1.93814100	1.95832997
HWER_14591	Salt10	Salt10_2	1.82982045	2.42310695
HWER_14591	Salt20	Salt20_1	0.79314466	0.91640362
HWER_14591	Salt20	Salt20_2	0.56457009	1.07338017
HWER_14592	Salt0	Salt0_1	5.47786299	44.03424177
HWER_14592	Salt0	Salt0_2	3.19144348	20.83244488
HWER_14592	Salt10	Salt10_1	14.31911163	8.90965132
HWER_14592	Salt10	Salt10_2	12.91148776	11.32216015
HWER_14592	Salt20	Salt20_1	17.13015036	13.64048937
HWER_14592	Salt20	Salt20_2	14.57828894	15.71229050
HWER_14593	Salt0	Salt0_1	1.70851410	3.59949303
HWER_14593	Salt0	Salt0_2	0.11769849	4.29177269
HWER_14593	Salt10	Salt10_1	4.51921616	2.18390805
HWER_14593	Salt10	Salt10_2	4.82819383	4.01777778
HWER_14593	Salt20	Salt20_1	1.35082007	1.15942029
HWER_14593	Salt20	Salt20_2	1.99286763	2.22222222
HWER_14594	Salt0	Salt0_1	41.77025446	66.70604304
HWER_14594	Salt0	Salt0_2	51.36156782	45.31979545
HWER_14594	Salt10	Salt10_1	287.21816976	76.33076666
HWER_14594	Salt10	Salt10_2	245.78205128	66.48543689
HWER_14594	Salt20	Salt20_1	260.20947016	58.39683633
HWER_14594	Salt20	Salt20_2	276.19906136	77.97330097
HWER_14595	Salt0	Salt0_1	11.49596008	89.01982411
HWER_14595	Salt0	Salt0_2	7.99141221	63.72006293
HWER_14595	Salt10	Salt10_1	47.27909483	88.70755462
HWER_14595	Salt10	Salt10_2	46.52083333	79.93893130
HWER_14595	Salt20	Salt20_1	41.49385011	68.49267211
HWER_14595	Salt20	Salt20_2	48.71186756	94.23845874
HWER_14596	Salt0	Salt0_1	0.00000000	0.88546278
HWER_14596	Salt0	Salt0_2	0.00000000	0.16992576
HWER_14596	Salt10	Salt10_1	2.34839477	3.12942844
HWER_14596	Salt10	Salt10_2	1.93103448	3.53424658
HWER_14596	Salt20	Salt20_1	1.73597412	3.87918874
HWER_14596	Salt20	Salt20_2	1.55993432	4.26043705
HWER_14597	Salt0	Salt0_1	0.78142123	6.06077932
HWER_14597	Salt0	Salt0_2	0.60265167	7.51879699
HWER_14597	Salt10	Salt10_1	3.86742719	6.41690433
HWER_14597	Salt10	Salt10_2	2.79365079	6.67000835
HWER_14597	Salt20	Salt20_1	3.53859477	5.45413878
HWER_14597	Salt20	Salt20_2	3.87128536	7.52625612
HWER_14598	Salt0	Salt0_1	0.18005232	14.15119044
HWER_14598	Salt0	Salt0_2	0.68043122	17.81170483
HWER_14598	Salt10	Salt10_1	12.15060993	15.29400589
HWER_14598	Salt10	Salt10_2	6.91550604	13.09825528
HWER_14598	Salt20	Salt20_1	3.63328085	5.57898519
HWER_14598	Salt20	Salt20_2	3.74718132	9.36311164
HWER_14599	Salt0	Salt0_1	0.08755253	0.98530879
HWER_14599	Salt0	Salt0_2	0.40176778	0.59597778
HWER_14599	Salt10	Salt10_1	7.94010889	6.01443464
HWER_14599	Salt10	Salt10_2	7.57894737	7.08748616
HWER_14599	Salt20	Salt20_1	6.36818018	7.29072428
HWER_14599	Salt20	Salt20_2	5.75657895	7.78160101
HWER_14600	Salt0	Salt0_1	0.85578413	62.29640363
HWER_14600	Salt0	Salt0_2	2.54452926	51.18222183
HWER_14600	Salt10	Salt10_1	56.39060811	32.72897935
HWER_14600	Salt10	Salt10_2	50.25641026	33.06208214
HWER_14600	Salt20	Salt20_1	54.78299986	25.30931789
HWER_14600	Salt20	Salt20_2	48.11083978	34.24750989
HWER_14601	Salt0	Salt0_1	4.74006377	6.08706031
HWER_14601	Salt0	Salt0_2	4.75815562	2.12234279
HWER_14601	Salt10	Salt10_1	1.35302304	1.70094325
HWER_14601	Salt10	Salt10_2	1.07623318	1.66218236
HWER_14601	Salt20	Salt20_1	1.53923510	2.37042206
HWER_14601	Salt20	Salt20_2	2.05530643	3.51003630
HWER_14602	Salt0	Salt0_1	1.11359692	8.57770599
HWER_14602	Salt0	Salt0_2	0.66466596	11.01734174
HWER_14602	Salt10	Salt10_1	20.53953234	20.10736057
HWER_14602	Salt10	Salt10_2	16.30255057	19.71503958
HWER_14602	Salt20	Salt20_1	13.82054425	14.60545939
HWER_14602	Salt20	Salt20_2	13.40463626	20.30719940
HWER_14603	Salt0	Salt0_1	0.08544453	3.16144743
HWER_14603	Salt0	Salt0_2	0.42885325	1.84406896
HWER_14603	Salt10	Salt10_1	16.80550174	2.27624952
HWER_14603	Salt10	Salt10_2	13.75280899	3.10112360
HWER_14603	Salt20	Salt20_1	17.12390404	3.27822487
HWER_14603	Salt20	Salt20_2	20.66613162	3.92924024
HWER_14604	Salt0	Salt0_1	0.00000000	6.67140211
HWER_14604	Salt0	Salt0_2	0.49784268	4.93526829
HWER_14604	Salt10	Salt10_1	2.99850075	5.08399646
HWER_14604	Salt10	Salt10_2	2.51207729	4.98168498
HWER_14604	Salt20	Salt20_1	3.15888966	5.35619986
HWER_14604	Salt20	Salt20_2	3.81728778	9.39734868
HWER_14605	Salt0	Salt0_1	0.22087942	16.01614030
HWER_14605	Salt0	Salt0_2	0.64933008	9.42514410
HWER_14605	Salt10	Salt10_1	60.73830305	45.53131597
HWER_14605	Salt10	Salt10_2	39.83402490	38.23673469
HWER_14605	Salt20	Salt20_1	23.61442122	21.69709989
HWER_14605	Salt20	Salt20_2	28.78630705	35.30126336
HWER_14606	Salt0	Salt0_1	0.04242434	8.90744237
HWER_14606	Salt0	Salt0_2	0.00000000	5.69583089
HWER_14606	Salt10	Salt10_1	12.70860386	20.54497227
HWER_14606	Salt10	Salt10_2	9.82612738	26.07365967
HWER_14606	Salt20	Salt20_1	4.76815105	10.07505081
HWER_14606	Salt20	Salt20_2	4.21730756	12.88711289
HWER_14607	Salt0	Salt0_1	0.67410965	25.57829518
HWER_14607	Salt0	Salt0_2	0.11404763	17.48730270
HWER_14607	Salt10	Salt10_1	11.83198242	11.21376563
HWER_14607	Salt10	Salt10_2	5.93891102	13.40770252
HWER_14607	Salt20	Salt20_1	6.39547075	9.08494170
HWER_14607	Salt20	Salt20_2	5.73894897	14.13986910
HWER_14608	Salt0	Salt0_1	0.81477458	8.92960018
HWER_14608	Salt0	Salt0_2	0.25827929	4.45292621
HWER_14608	Salt10	Salt10_1	9.04200156	8.55538140
HWER_14608	Salt10	Salt10_2	8.25062657	10.62626263
HWER_14608	Salt20	Salt20_1	3.23463120	4.66333819
HWER_14608	Salt20	Salt20_2	3.54681346	5.83964646
HWER_14609	Salt0	Salt0_1	2.24645766	25.65970720
HWER_14609	Salt0	Salt0_2	0.78469016	24.03589767
HWER_14609	Salt10	Salt10_1	39.93736665	9.24014041
HWER_14609	Salt10	Salt10_2	27.40652029	11.10312708
HWER_14609	Salt20	Salt20_1	28.14508283	7.76479078
HWER_14609	Salt20	Salt20_2	26.54809429	11.34041441
HWER_14610	Salt0	Salt0_1	0.95057034	18.61378265
HWER_14610	Salt0	Salt0_2	2.51104861	8.18240782
HWER_14610	Salt10	Salt10_1	38.62295826	21.07279693
HWER_14610	Salt10	Salt10_2	36.10526316	27.22440087
HWER_14610	Salt20	Salt20_1	31.17848970	22.89825160
HWER_14610	Salt20	Salt20_2	39.92402882	33.39947090
HWER_14611	Salt0	Salt0_1	0.65045982	116.05431225
HWER_14611	Salt0	Salt0_2	0.52023060	67.92085734
HWER_14611	Salt10	Salt10_1	37.06057263	41.03832485
HWER_14611	Salt10	Salt10_2	22.53500232	58.92664810
HWER_14611	Salt20	Salt20_1	24.66558244	43.70773124
HWER_14611	Salt20	Salt20_2	20.92025962	66.04821594
HWER_14612	Salt0	Salt0_1	1.60596358	147.86982426
HWER_14612	Salt0	Salt0_2	1.28565689	123.48480295
HWER_14612	Salt10	Salt10_1	61.28629764	66.26165264
HWER_14612	Salt10	Salt10_2	42.42456140	87.49956255
HWER_14612	Salt20	Salt20_1	41.86438637	63.54468849
HWER_14612	Salt20	Salt20_2	39.34837093	96.20672416
HWER_14613	Salt0	Salt0_1	1.12042147	17.77179160
HWER_14613	Salt0	Salt0_2	1.20845198	9.70351049
HWER_14613	Salt10	Salt10_1	26.67279213	29.67246784
HWER_14613	Salt10	Salt10_2	21.85161964	27.70323929
HWER_14613	Salt20	Salt20_1	22.13008328	24.81295238
HWER_14613	Salt20	Salt20_2	18.79944768	27.55075384
HWER_14614	Salt0	Salt0_1	12.35158273	49.13807180
HWER_14614	Salt0	Salt0_2	10.79473610	26.82292886
HWER_14614	Salt10	Salt10_1	33.79521895	5.63253649
HWER_14614	Salt10	Salt10_2	35.25562372	8.00000000
HWER_14614	Salt20	Salt20_1	35.11111735	4.82233859
HWER_14614	Salt20	Salt20_2	39.56690038	8.10692375
HWER_14615	Salt0	Salt0_1	0.00000000	5.03888960
HWER_14615	Salt0	Salt0_2	0.02334431	3.30634121
HWER_14615	Salt10	Salt10_1	56.78582727	38.09873179
HWER_14615	Salt10	Salt10_2	34.65035678	36.77406282
HWER_14615	Salt20	Salt20_1	25.42355090	19.48210026
HWER_14615	Salt20	Salt20_2	29.87112276	34.60160660
HWER_14616	Salt0	Salt0_1	0.63855107	7.54468429
HWER_14616	Salt0	Salt0_2	0.05827166	0.84149787
HWER_14616	Salt10	Salt10_1	2.17162411	1.49334781
HWER_14616	Salt10	Salt10_2	2.42239186	2.20472441
HWER_14616	Salt20	Salt20_1	1.41492131	1.60363250
HWER_14616	Salt20	Salt20_2	2.99890949	2.69497563
HWER_14617	Salt0	Salt0_1	0.70566357	57.71349520
HWER_14617	Salt0	Salt0_2	0.55001833	37.36133979
HWER_14617	Salt10	Salt10_1	5.40204788	11.30643828
HWER_14617	Salt10	Salt10_2	5.26346434	12.90922295
HWER_14617	Salt20	Salt20_1	2.85791372	5.55381064
HWER_14617	Salt20	Salt20_2	3.84045540	9.94008715
HWER_14618	Salt0	Salt0_1	2.34426370	111.46637477
HWER_14618	Salt0	Salt0_2	0.76527196	66.62040250
HWER_14618	Salt10	Salt10_1	9.61455363	18.02507837
HWER_14618	Salt10	Salt10_2	7.77944862	20.71380471
HWER_14618	Salt20	Salt20_1	2.23097790	5.19497030
HWER_14618	Salt20	Salt20_2	2.40929705	8.56782107
HWER_14619	Salt0	Salt0_1	1.38478149	61.73458676
HWER_14619	Salt0	Salt0_2	0.47120912	30.06603288
HWER_14619	Salt10	Salt10_1	14.20817369	14.99365348
HWER_14619	Salt10	Salt10_2	11.25102881	15.81186094
HWER_14619	Salt20	Salt20_1	19.93813035	20.80554815
HWER_14619	Salt20	Salt20_2	21.83458260	29.72538709
HWER_14620	Salt0	Salt0_1	0.00000000	0.75625486
HWER_14620	Salt0	Salt0_2	0.00000000	2.91004175
HWER_14620	Salt10	Salt10_1	0.69897484	1.14307487
HWER_14620	Salt10	Salt10_2	0.61981982	1.17863720
HWER_14620	Salt20	Salt20_1	0.94007051	1.94697650
HWER_14620	Salt20	Salt20_2	0.85263835	1.84162063
HWER_14621	Salt0	Salt0_1	2.11591390	14.03299607
HWER_14621	Salt0	Salt0_2	3.03427130	13.11618579
HWER_14621	Salt10	Salt10_1	15.69037657	2.81268264
HWER_14621	Salt10	Salt10_2	14.50488145	3.98870056
HWER_14621	Salt20	Salt20_1	19.12047720	3.06403444
HWER_14621	Salt20	Salt20_2	20.77106993	4.53995157
HWER_14622	Salt0	Salt0_1	15.24677183	7.95135061
HWER_14622	Salt0	Salt0_2	6.48728995	6.34060223
HWER_14622	Salt10	Salt10_1	4.40992375	1.93754914
HWER_14622	Salt10	Salt10_2	4.02200220	2.31053203
HWER_14622	Salt20	Salt20_1	2.71125511	1.17770705
HWER_14622	Salt20	Salt20_2	3.91914191	1.63835893
HWER_14623	Salt0	Salt0_1	2.62410968	17.56546886
HWER_14623	Salt0	Salt0_2	3.11794431	10.61713794
HWER_14623	Salt10	Salt10_1	12.50607091	16.08790675
HWER_14623	Salt10	Salt10_2	13.35211268	12.90140845
HWER_14623	Salt20	Salt20_1	7.41289844	6.60714861
HWER_14623	Salt20	Salt20_2	5.78470825	8.13212609
HWER_14624	Salt0	Salt0_1	2.05323194	20.13125684
HWER_14624	Salt0	Salt0_2	2.13740458	14.11690892
HWER_14624	Salt10	Salt10_1	14.08045977	14.93859235
HWER_14624	Salt10	Salt10_2	13.01333333	15.26940639
HWER_14624	Salt20	Salt20_1	11.47215866	10.25046237
